RecordedDate,PID,E1 _1,E1 _2,E1 _3,E2_1,E2_2,E2_3,E3_1,E3_2,E3_3,A1 _1,A1 _2,A1 _3,A2 _1,A2 _2,A2 _3,A3_1,A3_2,A3_3,C1_1,C1_2,C1_3,C2_1,C2_2,C2_3,C3_1,C3_2,C3_3,N1_1,N1_2,N1_3,N2_1,N2_2,N2_3,N3_1,N3_2,N3_3,O1_1,O1_2,O1_3,O2_1,O2_2,O2_3,O3_1,O3_2,O3_3,DIAMONDS_1,DIAMONDS_2,DIAMONDS_3,DIAMONDS_4,DIAMONDS_5,DIAMONDS_6,DIAMONDS_7,DIAMONDS_8,Emotion_1,Emotion_2,Emotion_3,Emotion_4,Emotion_5,Emotion_6,Emotion_7,Emotion_8,Di_Sit_1,Di_Sit_2,Di_Sit_3,Di_Sit_4,Di_Sit_5,Di_Sit_6,Di_Sit_7,Di_Sit_8,Di_Sit_9,Di_Sit_10,n
2023-11-19 18:08:26,101,NA,2,4,3,3,NA,2,NA,4,NA,2,3,4,NA,3,4,2,NA,3,4,NA,NA,1,4,3,NA,3,NA,2,3,4,NA,4,NA,4,2,2,4,NA,2,NA,2,NA,2,3,5,5,2,3,4,4,2,4,2,4,2,3,2,4,3,4,2,2,1,2,2,2,2,2,2,1,102
2023-11-20 11:11:09,101,NA,2,2,3,NA,4,2,3,NA,4,2,NA,4,NA,2,NA,2,2,4,2,NA,2,NA,4,NA,3,3,2,NA,4,NA,4,2,4,NA,2,2,4,NA,2,2,NA,4,NA,3,5,5,2,3,4,2,2,4,2,2,2,3,4,4,3,2,2,2,2,2,2,1,2,1,2,1,102
2023-11-20 12:33:20,101,NA,2,2,3,NA,4,3,3,NA,3,2,NA,4,4,NA,4,2,NA,NA,4,4,NA,2,4,4,NA,3,2,NA,4,NA,4,3,3,NA,2,NA,2,3,2,2,NA,4,NA,2,5,5,2,3,4,2,2,4,2,2,2,3,4,4,3,2,2,2,2,2,2,1,2,2,2,1,102
2023-11-20 14:02:43,101,3,2,NA,3,NA,4,2,3,NA,3,2,NA,4,NA,2,NA,2,1,4,2,NA,2,NA,4,4,2,NA,3,NA,2,NA,4,2,3,NA,4,4,4,NA,NA,4,2,3,3,NA,5,5,2,3,3,2,1,4,1,2,2,3,3,3,2,2,2,2,1,2,2,2,2,2,1,1,102
2023-11-20 16:08:11,101,NA,3,4,3,NA,4,2,2,NA,4,NA,2,4,3,NA,4,NA,2,4,NA,2,NA,4,4,4,2,NA,4,NA,2,NA,4,2,NA,4,3,3,4,NA,NA,2,2,5,NA,2,5,5,3,3,2,3,1,4,2,2,3,4,2,4,2,2,1,2,1,2,1,1,2,2,2,1,102
2023-11-20 18:54:16,101,NA,3,3,3,2,NA,NA,3,4,4,NA,2,4,3,NA,NA,2,2,4,3,NA,3,NA,4,4,3,NA,NA,4,4,2,4,NA,NA,4,2,2,4,NA,NA,2,2,4,2,NA,5,4,2,4,3,2,2,4,2,2,3,3,3,2,3,3,2,2,1,2,2,1,2,2,2,1,102
2023-11-21 08:18:26,101,NA,2,3,3,NA,4,1,NA,4,4,NA,3,4,3,NA,4,2,NA,5,2,NA,2,2,NA,3,NA,3,NA,2,2,2,NA,2,4,4,NA,3,5,NA,3,NA,2,NA,2,3,5,5,2,3,2,2,2,5,2,3,4,3,2,3,2,2,2,2,2,2,2,1,2,1,2,1,102
2023-11-21 10:02:03,101,2,2,NA,3,NA,4,3,NA,4,NA,2,3,4,3,NA,4,NA,2,NA,2,2,NA,4,4,3,NA,3,2,NA,3,2,4,NA,NA,4,3,3,2,NA,NA,2,2,4,NA,3,5,5,2,3,2,2,2,4,1,1,1,3,4,3,4,2,1,2,1,2,2,1,2,2,1,1,102
2023-11-21 14:02:27,101,2,3,NA,NA,3,4,2,NA,4,4,NA,2,4,3,NA,NA,2,2,NA,2,2,NA,2,3,4,NA,3,2,NA,4,3,NA,2,4,4,NA,NA,2,2,2,NA,2,2,NA,3,5,4,2,4,4,2,2,4,2,2,2,3,4,3,4,2,2,2,1,2,2,2,2,2,2,1,102
2023-11-21 17:11:38,101,2,3,NA,NA,3,4,NA,4,4,4,2,NA,NA,3,2,4,2,NA,NA,2,2,2,NA,3,NA,2,3,NA,2,3,3,NA,2,3,NA,2,NA,4,2,2,NA,2,4,3,NA,5,5,2,5,2,4,2,4,2,2,4,3,4,4,4,2,2,1,1,2,2,1,2,2,2,1,102
2023-11-21 18:02:14,101,3,3,NA,3,NA,3,4,4,NA,4,NA,2,4,4,NA,3,NA,2,4,2,NA,3,2,NA,NA,4,3,NA,2,3,NA,4,2,4,4,NA,NA,4,3,2,2,NA,NA,4,2,4,4,2,3,4,2,2,4,2,2,2,3,4,2,4,2,2,2,2,2,2,2,2,2,2,1,102
2023-11-22 10:06:25,101,NA,4,2,3,3,NA,3,NA,2,NA,3,2,4,3,NA,4,NA,2,4,NA,4,NA,2,4,4,NA,3,2,NA,4,2,4,NA,4,4,NA,NA,4,2,2,2,NA,4,NA,3,4,4,2,3,4,2,2,4,2,2,2,3,4,3,4,2,2,2,1,2,2,1,2,1,2,1,102
2023-11-22 12:05:09,101,4,4,NA,3,NA,4,4,NA,2,4,NA,3,4,NA,2,4,2,NA,NA,3,2,NA,2,2,4,NA,2,2,NA,4,2,NA,2,4,NA,2,2,NA,2,NA,2,2,2,4,NA,4,4,2,3,4,2,2,4,2,2,3,3,5,3,5,2,2,2,1,2,2,2,2,2,2,1,102
2023-11-22 16:05:09,101,NA,4,2,3,4,NA,NA,4,2,4,2,NA,4,NA,2,4,NA,2,4,NA,2,4,3,NA,NA,3,3,2,4,NA,2,NA,2,4,4,NA,NA,4,2,NA,2,2,4,2,NA,4,4,2,3,4,2,2,5,2,2,3,3,4,4,4,1,2,2,1,2,2,2,2,2,2,1,102
2023-11-22 18:03:25,101,4,4,NA,3,NA,4,NA,4,2,NA,2,2,4,3,NA,4,2,NA,4,2,NA,3,NA,2,4,3,NA,2,NA,4,2,4,NA,4,4,NA,2,4,NA,2,2,NA,4,NA,2,4,4,2,4,4,2,2,4,2,2,3,3,4,3,4,2,2,2,1,2,2,2,2,2,2,1,102
2023-11-23 08:55:09,101,NA,3,2,NA,3,4,NA,4,2,NA,2,3,NA,3,2,2,NA,2,NA,3,2,2,NA,4,4,3,NA,2,4,NA,2,NA,2,NA,4,4,4,NA,2,NA,2,2,4,NA,2,4,4,2,3,4,2,2,4,2,2,2,3,4,4,4,2,2,2,1,2,2,1,2,1,2,1,102
2023-11-23 10:09:01,101,NA,3,2,2,NA,2,NA,4,2,4,NA,2,4,4,NA,4,2,NA,NA,2,3,NA,4,4,4,NA,2,2,NA,4,NA,4,2,4,NA,3,2,NA,2,2,NA,2,4,4,NA,4,4,2,3,4,2,2,4,2,2,2,3,4,3,4,2,2,2,1,2,2,1,2,2,2,1,102
2023-11-23 12:02:30,101,NA,4,2,3,3,NA,4,4,NA,NA,2,2,4,3,NA,NA,2,2,4,NA,2,2,NA,4,4,NA,2,2,4,NA,2,4,NA,4,NA,2,NA,4,2,2,NA,2,NA,4,4,4,4,2,2,4,2,2,4,2,2,3,3,4,2,4,2,2,2,1,2,2,2,2,2,2,1,102
2023-11-23 14:06:27,101,NA,4,2,3,NA,4,NA,4,2,NA,3,2,4,4,NA,NA,2,2,NA,2,2,NA,3,2,4,NA,3,NA,4,4,2,4,NA,4,4,NA,4,4,NA,2,NA,2,4,3,NA,4,4,2,2,4,2,2,4,2,2,3,4,4,2,4,2,2,2,1,2,2,2,2,2,2,1,102
2023-11-23 16:06:21,101,NA,4,2,NA,3,4,4,NA,2,4,2,NA,NA,4,2,NA,2,2,4,2,NA,NA,3,2,4,NA,2,2,4,NA,2,NA,2,NA,4,2,NA,4,2,2,2,NA,NA,5,2,4,4,1,2,4,2,2,4,2,1,2,3,5,3,5,2,2,2,1,2,2,2,2,2,2,1,102
2023-11-23 18:16:59,101,NA,4,2,4,4,NA,NA,4,2,4,2,NA,4,3,NA,4,2,NA,4,2,NA,NA,4,2,4,NA,2,NA,4,4,NA,4,2,NA,4,2,2,NA,2,NA,2,2,NA,5,4,4,4,2,3,4,2,2,4,2,2,3,4,4,3,5,2,2,2,1,2,2,2,2,2,2,1,102
2023-11-24 08:19:35,101,NA,2,2,NA,2,4,NA,4,2,4,NA,2,4,NA,2,4,NA,2,2,4,NA,NA,2,4,4,2,NA,NA,4,3,NA,4,2,NA,4,2,NA,4,2,2,NA,2,NA,4,2,4,4,2,3,3,2,2,4,2,2,2,3,3,3,4,2,2,2,1,2,2,1,2,1,2,1,102
2023-11-24 10:05:11,101,NA,4,2,3,NA,3,NA,4,2,4,NA,2,NA,4,2,4,2,NA,2,NA,4,NA,2,4,4,NA,2,NA,4,4,NA,4,2,NA,4,2,2,4,NA,NA,2,2,4,NA,4,4,4,2,4,4,2,2,4,2,2,2,3,4,2,4,2,2,2,1,2,2,2,2,2,2,1,102
2023-11-24 12:15:58,101,4,4,NA,NA,3,4,4,NA,2,4,2,NA,4,NA,2,4,NA,2,4,NA,2,2,4,NA,NA,3,2,2,NA,4,NA,4,2,3,NA,3,4,NA,2,2,2,NA,2,4,NA,4,4,2,4,4,2,2,4,2,2,2,3,4,3,4,2,2,2,1,2,2,2,2,2,2,2,102
2023-11-24 14:03:27,101,4,NA,2,NA,4,4,NA,4,2,4,2,NA,4,3,NA,NA,2,2,2,4,NA,2,2,NA,4,4,NA,2,4,NA,NA,4,3,4,NA,2,4,NA,2,2,2,NA,NA,4,4,4,4,2,4,4,2,2,4,2,2,2,3,4,2,4,2,2,2,1,2,2,2,2,2,2,1,102
2023-11-24 16:10:08,101,4,4,NA,3,NA,4,3,NA,2,NA,2,2,4,3,NA,NA,2,2,4,2,NA,4,4,NA,NA,2,3,2,4,NA,NA,4,2,4,4,NA,4,4,NA,NA,2,2,4,NA,3,4,4,2,3,4,2,2,4,2,2,2,3,4,3,4,2,2,2,1,2,2,2,2,2,2,1,102
2023-11-24 18:45:38,101,4,NA,2,4,4,NA,NA,4,2,4,NA,2,NA,4,2,4,NA,2,4,NA,2,NA,2,4,NA,2,2,2,4,NA,2,4,NA,4,NA,2,4,4,NA,2,2,NA,NA,4,4,4,4,2,2,4,2,2,4,2,2,2,3,4,3,4,2,2,2,1,2,2,2,2,2,2,1,102
2023-11-25 08:59:11,101,NA,4,2,3,2,NA,2,4,NA,4,2,NA,4,4,NA,3,2,NA,4,NA,2,4,NA,4,NA,4,2,3,NA,4,2,NA,4,4,NA,3,NA,4,2,2,2,NA,NA,4,3,4,4,2,3,4,2,3,4,2,2,2,3,4,2,4,2,2,2,1,2,2,1,2,1,2,1,102
2023-11-25 10:21:23,101,4,NA,2,3,NA,3,4,4,NA,3,NA,2,4,3,NA,4,2,NA,4,2,NA,NA,3,2,4,2,NA,2,4,NA,2,4,NA,4,4,NA,4,NA,2,NA,2,2,4,2,NA,4,3,2,2,4,2,2,4,2,2,3,3,4,3,4,2,2,2,1,2,2,1,2,2,2,1,102
2023-11-25 12:05:47,101,4,NA,2,NA,4,3,4,NA,2,4,NA,3,4,3,NA,4,2,NA,4,2,NA,4,3,NA,NA,2,3,NA,4,4,2,NA,2,NA,4,3,4,NA,2,NA,2,2,NA,4,4,4,4,2,3,4,2,2,4,2,2,3,3,4,2,4,2,2,2,1,2,2,2,2,2,2,1,102
2023-11-25 14:15:10,101,4,NA,2,3,NA,4,4,NA,2,NA,2,4,4,4,NA,4,NA,2,4,3,NA,NA,2,3,4,3,NA,2,NA,4,2,4,NA,NA,4,2,4,4,NA,2,2,NA,4,4,NA,4,4,2,2,4,2,2,4,2,2,3,3,4,3,4,2,2,2,1,2,2,2,2,2,2,1,102
2023-11-25 18:09:38,101,NA,4,2,4,3,NA,4,4,NA,4,2,NA,NA,3,2,4,2,NA,NA,4,2,3,3,NA,4,NA,2,2,NA,4,2,4,NA,4,4,NA,2,4,NA,2,NA,2,NA,4,4,4,4,2,2,4,2,2,4,2,2,3,3,4,3,4,2,2,2,1,2,2,2,2,2,2,2,102
2023-11-26 09:17:08,101,4,NA,2,3,4,NA,3,4,NA,NA,2,4,NA,3,2,4,NA,2,3,4,NA,4,4,NA,4,2,NA,2,4,NA,NA,4,2,4,NA,2,2,4,NA,2,2,NA,4,4,NA,4,4,2,3,4,2,2,4,2,2,3,4,4,3,4,2,2,2,1,2,2,2,2,1,2,1,102
2023-11-26 10:13:42,101,NA,4,2,3,3,NA,4,4,NA,4,2,NA,4,NA,2,4,NA,2,NA,2,4,3,4,NA,NA,2,3,2,4,NA,2,NA,2,NA,4,2,NA,4,3,NA,4,2,2,4,NA,4,4,2,3,4,2,2,4,2,2,3,4,4,3,4,2,2,2,1,2,2,2,2,2,2,2,102
2023-11-26 12:05:21,101,NA,4,2,4,3,NA,NA,4,2,3,NA,2,4,NA,2,4,2,NA,4,2,NA,4,4,NA,NA,2,2,NA,4,4,2,4,NA,4,4,NA,2,4,NA,2,NA,2,4,NA,2,4,4,2,3,3,2,2,4,2,2,3,4,4,3,4,2,2,2,1,2,2,2,2,2,2,1,102
2023-11-26 14:02:16,101,4,NA,2,3,3,NA,3,NA,2,4,NA,2,3,NA,2,4,NA,2,NA,4,4,2,2,NA,NA,4,2,3,2,NA,NA,4,2,4,NA,2,2,4,NA,2,2,NA,4,NA,2,5,5,2,4,4,2,2,4,2,2,2,3,3,3,2,2,2,2,1,2,2,1,2,2,2,1,102
2023-11-26 18:03:06,101,3,NA,2,NA,3,4,2,NA,4,3,NA,3,4,NA,2,3,2,NA,3,NA,2,NA,2,4,4,NA,2,2,4,NA,2,4,NA,NA,4,2,2,NA,2,NA,2,2,4,NA,2,4,4,2,4,3,2,2,4,2,4,3,3,3,4,2,2,2,2,2,2,2,1,2,1,2,1,102
2023-11-27 11:25:24,101,NA,2,2,3,3,NA,NA,2,4,NA,2,2,NA,3,2,4,2,NA,4,NA,3,NA,2,4,4,NA,3,NA,3,4,2,4,NA,4,NA,3,4,NA,2,2,NA,2,NA,4,3,4,4,2,3,2,2,2,4,2,2,2,3,4,4,2,3,2,2,2,2,2,1,2,1,2,1,102
2023-11-27 12:01:59,101,2,2,NA,NA,2,4,2,3,NA,4,NA,2,NA,3,3,3,NA,2,NA,4,4,2,NA,4,4,2,NA,3,3,NA,NA,3,4,4,NA,2,NA,4,2,2,2,NA,NA,4,2,4,4,2,3,2,2,2,4,2,2,2,3,4,2,4,2,2,2,2,2,2,1,2,2,2,1,102
2023-11-27 14:02:37,101,NA,3,2,3,4,NA,NA,2,4,NA,2,2,NA,3,2,4,2,NA,4,2,NA,NA,3,4,4,NA,3,NA,4,3,3,NA,2,NA,4,2,3,NA,2,NA,2,2,4,4,NA,5,4,3,2,3,2,2,4,2,2,2,3,4,2,2,2,1,2,1,2,2,2,2,2,2,1,102
2023-11-27 16:01:53,101,3,2,NA,3,2,NA,2,NA,4,4,3,NA,NA,3,2,3,2,NA,4,NA,3,3,4,NA,3,2,NA,NA,4,2,3,4,NA,4,NA,3,3,NA,3,2,2,NA,4,2,NA,5,5,2,2,2,4,2,5,2,2,3,3,2,4,1,2,1,2,2,2,2,1,2,2,2,1,102
2023-11-27 18:03:24,101,NA,3,2,2,NA,4,3,2,NA,4,NA,3,4,NA,2,3,NA,2,3,NA,2,3,NA,4,NA,3,3,4,4,NA,2,3,NA,3,4,NA,4,NA,2,NA,2,2,NA,2,3,4,4,2,2,3,4,2,4,2,2,3,2,3,4,2,2,2,2,2,2,2,1,2,2,2,1,102
2023-11-28 08:57:53,101,2,2,NA,3,3,NA,2,2,NA,NA,2,2,4,NA,2,4,NA,2,3,2,NA,NA,2,4,NA,2,3,NA,3,2,3,3,NA,NA,4,3,2,4,NA,2,2,NA,4,2,NA,4,4,2,2,2,4,2,4,2,2,3,3,2,4,2,2,2,2,2,2,2,1,2,1,2,1,102
2023-11-28 10:04:04,101,2,2,NA,NA,2,4,2,2,NA,3,2,NA,4,NA,2,2,2,NA,2,4,NA,2,3,NA,NA,2,2,2,NA,2,3,NA,3,3,3,NA,4,NA,2,2,NA,2,4,2,NA,5,5,2,2,2,4,2,4,2,2,3,2,3,5,2,2,1,2,2,2,2,1,2,2,1,1,102
2023-11-28 12:03:27,101,3,3,NA,3,2,NA,3,NA,4,4,2,NA,NA,3,2,NA,2,2,NA,2,4,4,4,NA,NA,4,2,4,3,NA,2,NA,2,NA,3,2,2,4,NA,2,2,NA,NA,2,3,4,5,2,3,2,4,2,4,2,2,4,3,3,4,2,2,1,2,1,2,2,1,2,2,2,1,102
2023-11-28 14:04:25,101,3,4,NA,3,NA,4,2,NA,4,4,NA,2,NA,3,2,NA,2,2,4,2,NA,3,3,NA,4,NA,2,NA,4,2,NA,4,2,4,4,NA,NA,4,2,NA,2,2,4,NA,2,4,4,2,2,3,4,2,4,2,2,4,3,2,4,2,2,2,2,1,2,2,1,2,2,1,1,102
2023-11-28 18:02:28,101,2,NA,4,NA,3,3,NA,2,4,4,NA,2,4,NA,2,3,NA,2,2,4,NA,NA,2,4,NA,3,3,4,NA,2,NA,4,5,4,4,NA,2,NA,2,NA,2,2,NA,3,3,5,5,2,5,2,4,2,4,2,2,4,3,3,4,2,4,2,2,2,2,2,1,2,1,2,1,102
2023-11-29 12:06:34,101,2,NA,4,NA,2,4,2,2,NA,NA,2,3,4,NA,2,4,2,NA,3,NA,2,2,3,NA,3,3,NA,4,2,NA,2,3,NA,3,3,NA,2,NA,2,NA,2,2,NA,3,3,4,4,2,2,2,4,2,4,2,4,4,2,2,4,2,3,2,2,2,2,2,1,2,1,2,1,102
2023-11-29 14:03:38,101,2,NA,2,NA,3,3,2,NA,4,NA,2,2,3,4,NA,4,NA,2,NA,2,2,2,3,NA,NA,2,2,5,NA,2,4,NA,4,NA,2,3,NA,4,2,2,2,NA,NA,4,2,5,5,2,2,1,1,2,4,4,4,4,3,2,4,2,3,1,2,2,1,1,1,2,2,2,1,102
2023-11-29 16:02:09,101,NA,2,4,NA,2,4,2,2,NA,3,NA,2,4,NA,2,4,2,NA,3,NA,2,3,NA,4,NA,2,4,4,2,NA,4,NA,4,3,2,NA,3,NA,2,NA,2,2,4,2,NA,5,5,2,2,2,4,2,4,4,4,4,3,2,4,1,4,1,2,2,1,1,1,2,2,2,1,102
2023-11-29 18:05:57,101,NA,2,4,3,2,NA,NA,2,4,4,2,NA,4,3,NA,3,NA,2,2,NA,4,3,3,NA,3,4,NA,4,NA,3,4,NA,4,2,NA,4,4,4,NA,NA,2,2,NA,3,3,5,5,2,2,2,4,2,4,4,4,4,2,2,4,2,4,1,2,2,1,1,1,1,2,2,1,102
2023-11-30 08:17:44,101,2,2,NA,3,2,NA,NA,2,4,3,NA,3,3,3,NA,NA,2,2,NA,3,3,NA,2,4,3,NA,2,NA,3,2,3,3,NA,3,3,NA,NA,4,2,2,2,NA,NA,2,2,5,5,2,2,2,4,2,4,2,4,4,2,2,4,2,4,2,2,2,1,1,1,1,1,2,1,102
2023-11-30 10:02:08,101,2,2,NA,NA,2,4,2,2,NA,3,NA,2,4,3,NA,4,NA,2,2,4,NA,2,NA,4,3,4,NA,4,2,NA,NA,2,4,3,NA,2,4,NA,2,NA,2,2,4,NA,2,5,5,2,2,2,4,2,4,2,4,4,2,2,5,2,4,1,2,1,1,1,1,1,2,1,1,102
2023-11-30 12:15:52,101,NA,2,4,3,3,NA,NA,2,4,NA,2,2,NA,3,2,4,NA,2,NA,3,4,2,3,NA,NA,4,3,4,NA,2,4,NA,4,3,NA,3,2,4,NA,2,2,NA,4,NA,2,5,5,2,2,2,4,2,4,2,4,5,2,2,4,2,4,1,2,1,1,1,1,1,2,1,1,102
2023-11-30 16:52:17,101,2,2,NA,3,NA,4,NA,2,4,NA,2,2,4,3,NA,4,NA,2,2,4,NA,2,NA,4,NA,3,2,4,2,NA,3,NA,3,3,3,NA,2,4,NA,2,2,NA,4,3,NA,5,5,2,2,2,4,2,4,2,4,4,2,2,4,2,3,2,2,2,2,1,1,1,1,2,1,102
2023-11-30 18:05:36,101,NA,2,4,3,3,NA,2,2,NA,3,2,NA,4,NA,2,4,2,NA,3,NA,2,2,3,NA,NA,3,2,4,NA,2,3,NA,3,3,3,NA,3,4,NA,2,NA,2,4,NA,2,5,5,2,4,3,4,2,4,2,4,4,3,2,4,2,4,2,2,1,2,1,1,1,1,2,1,102
2023-12-01 10:29:03,101,NA,2,3,NA,2,4,3,NA,4,4,2,NA,4,4,NA,2,2,NA,4,NA,3,2,NA,4,4,NA,2,NA,3,2,2,NA,3,NA,4,3,2,NA,3,2,2,NA,NA,2,2,5,5,2,2,3,4,2,4,2,4,4,2,3,5,2,4,2,2,2,2,1,1,1,1,2,1,102
2023-12-01 14:03:07,101,2,NA,4,NA,3,4,NA,2,4,NA,2,2,4,NA,2,4,NA,2,3,NA,2,NA,2,4,2,2,NA,NA,3,3,NA,4,3,NA,4,2,2,4,NA,2,2,NA,4,2,NA,4,4,2,2,4,4,2,4,2,4,4,2,3,4,2,4,2,2,1,2,2,1,1,2,2,1,102
2023-12-01 16:01:45,101,2,NA,4,3,3,NA,NA,2,4,NA,2,2,4,NA,2,3,NA,2,3,3,NA,2,2,NA,3,2,NA,NA,3,3,3,NA,2,4,3,NA,NA,4,2,NA,2,2,3,3,NA,4,4,2,2,3,4,2,4,2,2,4,2,3,4,2,4,2,2,1,2,1,2,1,2,2,1,102
2023-12-01 18:21:39,101,4,4,NA,3,2,NA,3,NA,2,NA,2,3,NA,3,2,NA,2,3,4,NA,2,2,3,NA,NA,2,2,2,4,NA,2,4,NA,4,4,NA,NA,2,3,2,NA,2,NA,3,2,4,4,2,2,4,2,2,4,2,3,3,3,4,4,2,3,2,2,1,2,2,2,2,2,2,1,102
2023-11-11 09:06:02,102,NA,1,3,NA,3,1,2,NA,3,NA,3,1,NA,3,3,NA,3,1,4,NA,4,1,NA,4,NA,2,2,1,5,NA,1,5,NA,5,NA,2,2,NA,2,2,2,NA,NA,1,2,4,1,1,1,4,1,1,2,1,2,1,1,4,2,4,2,2,2,2,2,2,1,1,1,2,2,121
2023-11-11 10:12:12,102,1,1,NA,NA,3,1,NA,4,4,3,NA,1,4,4,NA,NA,4,2,NA,3,4,2,1,NA,4,2,NA,2,4,NA,NA,4,2,5,NA,1,NA,4,4,1,2,NA,4,NA,2,4,4,1,1,4,2,1,4,1,2,1,1,4,3,4,2,2,2,2,2,2,1,1,1,2,2,121
2023-11-11 12:18:41,102,5,5,NA,2,2,NA,NA,5,1,5,2,NA,5,NA,2,4,NA,2,NA,2,4,4,NA,2,NA,2,2,1,4,NA,1,NA,1,1,NA,1,NA,3,2,2,NA,2,NA,2,2,4,4,2,1,5,1,1,5,1,1,1,1,5,1,5,1,2,2,1,2,2,1,1,2,2,2,121
2023-11-11 14:23:02,102,5,NA,1,NA,1,1,4,4,NA,4,3,NA,4,NA,2,NA,2,2,NA,2,4,4,4,NA,NA,1,1,1,5,NA,NA,4,2,NA,5,2,4,NA,3,NA,4,2,NA,2,4,4,4,1,1,5,1,1,4,1,1,1,1,5,1,4,2,1,2,1,2,2,2,2,2,2,2,121
2023-11-11 16:49:43,102,NA,2,2,NA,1,1,5,5,NA,3,NA,2,4,NA,2,NA,1,1,NA,4,4,5,5,NA,4,NA,2,4,NA,2,4,NA,4,3,NA,4,4,4,NA,NA,4,4,4,NA,4,4,2,1,1,2,4,1,4,4,4,4,1,4,4,4,2,1,2,1,2,2,1,1,2,2,1,121
2023-11-11 18:31:28,102,5,NA,1,NA,2,1,NA,4,2,4,3,NA,NA,4,2,3,NA,1,2,NA,4,4,4,NA,4,NA,1,4,2,NA,1,2,NA,2,NA,4,NA,4,2,2,NA,2,4,2,NA,4,2,1,1,5,2,1,4,1,4,1,1,5,4,5,1,2,2,1,2,2,2,2,2,2,2,121
2023-11-12 09:06:41,102,1,1,NA,1,NA,2,1,3,NA,4,NA,2,NA,4,2,4,1,NA,NA,2,4,NA,1,5,4,NA,2,NA,4,5,2,4,NA,4,NA,1,1,NA,2,1,NA,1,NA,2,1,4,3,1,1,4,2,1,4,4,3,1,1,4,4,4,2,2,2,1,2,2,1,1,1,2,2,121
2023-11-12 10:09:14,102,1,1,NA,2,NA,1,2,4,NA,3,NA,1,5,NA,2,NA,1,1,2,NA,4,1,NA,5,4,NA,2,NA,4,4,2,4,NA,NA,4,2,NA,4,2,NA,1,1,4,1,NA,4,3,1,1,4,2,1,4,1,2,1,1,4,4,4,2,2,2,2,2,2,1,1,1,2,2,121
2023-11-12 13:04:52,102,5,NA,1,2,NA,2,5,NA,2,4,2,NA,5,4,NA,5,1,NA,4,2,NA,5,4,NA,5,NA,2,NA,5,4,2,4,NA,4,NA,3,2,4,NA,2,NA,1,2,NA,4,4,4,1,1,4,2,1,5,1,1,1,1,5,4,5,1,1,2,1,1,2,1,2,2,1,2,121
2023-11-12 14:12:06,102,5,NA,1,NA,2,1,NA,5,1,NA,2,2,5,4,NA,2,NA,1,2,NA,4,5,5,NA,5,1,NA,NA,5,4,1,4,NA,4,NA,2,4,NA,4,2,2,NA,NA,3,5,4,3,1,1,4,2,1,5,4,1,1,4,4,3,4,2,1,1,1,2,2,1,1,2,1,2,121
2023-11-12 18:19:10,102,4,5,NA,NA,2,1,4,4,NA,4,NA,2,NA,4,2,4,NA,1,2,NA,4,4,NA,2,4,2,NA,NA,4,4,NA,4,2,4,4,NA,NA,4,2,2,1,NA,2,NA,4,4,3,1,1,4,2,1,4,1,1,1,1,4,2,4,1,1,2,1,2,2,1,1,2,2,2,121
2023-11-13 09:08:10,102,NA,5,1,NA,2,2,NA,4,2,NA,2,2,4,NA,2,NA,2,1,NA,4,4,4,4,NA,4,2,NA,NA,4,4,NA,4,2,4,4,NA,NA,2,2,NA,5,1,4,NA,4,4,4,1,1,4,1,1,5,1,1,1,1,4,2,4,1,1,2,1,2,2,1,2,1,1,2,121
2023-11-13 10:57:53,102,NA,4,2,NA,2,2,NA,4,1,4,2,NA,5,4,NA,3,NA,1,NA,2,2,5,NA,1,NA,1,1,2,2,NA,NA,4,2,5,5,NA,NA,2,4,2,2,NA,NA,3,4,4,4,1,1,4,1,1,4,4,1,1,1,4,2,4,4,1,2,1,2,2,1,1,2,1,2,121
2023-11-13 12:10:18,102,2,2,NA,2,2,NA,2,NA,2,NA,3,2,NA,4,2,3,NA,1,NA,2,2,NA,5,1,4,2,NA,2,5,NA,NA,4,2,4,4,NA,NA,2,4,NA,2,2,4,NA,4,4,4,1,1,4,2,1,4,1,2,1,1,4,3,3,4,1,2,1,2,2,1,2,2,1,2,121
2023-11-13 14:04:41,102,4,NA,1,2,2,NA,2,4,NA,4,3,NA,4,NA,2,3,NA,1,NA,1,2,NA,4,1,5,NA,1,NA,4,4,2,4,NA,5,NA,2,NA,2,4,2,NA,1,NA,3,4,4,4,1,1,4,2,1,5,1,2,1,1,4,2,3,2,1,2,1,2,2,1,2,2,1,2,121
2023-11-13 16:08:06,102,3,4,NA,2,2,NA,NA,2,2,3,3,NA,4,NA,2,3,1,NA,NA,2,2,NA,5,1,5,NA,1,4,NA,4,NA,4,4,NA,4,2,2,NA,4,NA,2,1,NA,2,3,4,3,1,1,4,2,1,4,1,1,1,1,4,3,3,4,1,2,1,2,2,1,2,2,1,2,121
2023-11-13 18:34:06,102,4,4,NA,NA,3,1,3,NA,4,4,3,NA,4,4,NA,NA,1,1,NA,1,1,NA,5,1,NA,1,1,NA,2,4,2,NA,2,4,NA,3,2,4,NA,NA,2,1,NA,2,4,4,2,1,1,4,2,1,2,1,4,1,1,4,4,2,4,1,2,1,2,2,1,2,2,2,2,121
