"CaseID","Age","Sex","BFI1","BFI2","BFI3","BFI4","BFI5","BFI6","BFI7","BFI8","BFI9","BFI10","BFI11","BFI12","BFI13","BFI14","BFI15","BFI16","BFI17","BFI18","BFI19","BFI20","BFI21","BFI22","BFI23","BFI24","BFI25","BFI26","BFI27","BFI28","BFI29","BFI30","BFI31","BFI32","BFI33","BFI34","BFI35","BFI36","BFI37","BFI38","BFI39","BFI40","BFI41","BFI42","BFI43","BFI44","BFI45","BFI46","BFI47","BFI48","BFI49","BFI50","BFI51","BFI52","BFI53","BFI54","BFI55","BFI56","BFI57","BFI58","BFI59","BFI60"
"Survey2Emerging001027",22,1,5,5,2,4,2,5,5,1,5,5,2,3,4,2,5,2,1,4,4,4,4,3,2,5,1,2,5,3,4,1,2,4,3,3,5,1,4,5,2,5,4,5,5,4,2,4,1,1,2,2,2,4,5,2,3,5,4,3,1,5
"Survey2Emerging001028",23,1,5,5,1,5,4,2,5,2,4,5,1,4,5,1,4,4,1,5,2,5,4,1,1,5,1,1,5,1,5,1,4,5,4,4,5,2,1,5,1,5,5,4,5,4,2,5,1,1,4,1,4,5,5,1,2,5,5,1,2,4
"Survey2Emerging001029",23,1,4,5,1,3,1,3,4,2,3,5,1,3,4,3,5,4,1,5,4,3,4,2,3,3,2,1,5,2,3,1,4,3,5,2,3,3,2,4,3,4,4,5,4,3,3,3,1,1,2,5,3,5,5,3,3,4,2,1,1,3
"Survey2Emerging001030",25,1,3,4,5,2,2,3,5,4,2,4,2,4,4,2,4,5,2,3,4,4,1,3,5,4,3,5,4,4,4,2,5,4,1,4,4,4,3,2,3,2,2,4,3,5,2,1,1,4,2,3,5,4,4,3,3,4,2,4,5,2
"Survey2Emerging001031",23,1,5,5,1,5,1,1,5,1,5,5,1,1,5,1,5,4,1,5,1,5,1,1,1,5,1,1,5,1,5,1,2,5,5,5,5,1,1,5,1,4,5,1,5,5,1,2,1,1,4,1,1,5,1,1,1,5,5,1,1,5
"Survey2Emerging001032",23,1,4,3,4,3,3,3,5,3,3,4,2,2,4,3,3,3,1,4,4,4,3,2,2,5,4,3,4,3,3,1,4,5,4,2,4,2,4,4,3,4,3,2,5,4,2,3,2,1,3,3,2,4,4,2,2,4,2,3,4,4
"Survey2Emerging001033",25,1,5,5,2,3,1,4,5,2,4,5,1,3,5,4,4,3,1,5,2,5,5,1,1,4,1,1,4,1,3,1,1,5,4,4,5,1,1,5,4,4,5,4,5,2,2,5,1,1,2,2,1,5,5,4,1,5,4,1,3,5
"Survey2Emerging001034",23,-1,3,2,4,2,4,4,4,4,2,4,5,4,4,5,4,4,2,5,1,4,2,2,5,2,4,2,2,4,2,3,5,4,3,4,4,4,2,4,4,4,2,4,4,3,3,2,4,4,2,3,4,4,3,4,3,2,2,4,4,3
"Survey2Emerging001035",25,1,4,4,2,3,2,4,4,1,4,5,2,2,4,3,5,4,5,4,4,4,4,2,2,4,1,1,4,2,4,1,4,4,5,4,5,4,2,4,4,5,4,4,4,4,1,4,2,1,4,2,2,4,5,4,2,4,3,2,2,4
"Survey2Emerging001036",25,1,5,5,2,5,1,3,5,3,5,5,1,1,5,2,5,2,5,4,5,5,5,1,1,5,1,2,5,1,5,1,5,5,5,1,5,1,1,5,5,5,4,1,5,5,1,5,1,1,5,1,3,5,5,2,1,3,5,2,1,5
"Survey2Emerging001037",20,1,4,4,1,2,2,4,5,2,2,4,2,2,4,4,3,2,2,5,5,4,4,4,2,3,1,2,4,4,3,4,4,3,5,5,4,1,4,5,5,5,2,5,4,3,4,2,4,2,1,2,2,4,5,5,2,2,1,3,4,2
"Survey2Emerging001038",22,1,5,5,1,5,5,4,5,1,5,5,2,3,5,3,5,3,5,5,3,5,4,1,2,5,3,3,5,3,4,3,3,5,5,3,5,3,2,4,3,5,4,3,5,3,2,5,1,1,3,1,3,5,5,3,4,3,5,3,2,4
"Survey2Emerging001039",25,1,4,4,4,5,4,5,4,5,4,4,5,4,5,5,4,5,4,4,4,4,5,5,5,5,4,5,4,4,4,4,4,5,4,4,5,5,5,4,4,5,5,5,5,4,5,5,5,5,4,5,4,4,4,4,4,4,4,5,5,4
"Survey2Emerging001040",18,1,2,4,1,3,5,2,5,4,3,3,4,3,4,1,4,4,4,4,3,5,4,2,4,3,1,4,4,3,4,1,3,4,5,3,4,3,1,4,3,5,2,4,4,3,2,2,3,2,2,3,2,4,2,2,3,2,3,3,2,4
"Survey2Emerging001041",23,1,5,5,2,3,4,4,5,4,4,5,1,4,4,4,4,2,5,4,4,4,3,1,3,4,4,3,5,1,3,2,2,5,5,5,4,2,1,5,4,5,4,4,5,4,2,5,1,1,4,3,3,5,4,4,3,5,4,2,5,4
"Survey2Emerging001042",23,1,4,5,3,3,3,4,4,4,4,4,3,2,4,3,4,2,1,3,3,3,4,2,3,2,2,4,5,2,3,3,2,4,2,4,3,2,2,3,4,3,3,3,4,3,2,4,1,2,2,2,3,4,4,4,3,3,5,2,3,4
"Survey2Emerging001043",20,1,5,2,1,2,1,5,4,1,2,2,1,4,4,5,3,1,4,5,4,5,5,3,1,2,1,1,2,1,1,2,1,2,2,2,4,1,4,3,4,5,2,5,3,2,2,5,4,1,2,1,1,4,5,4,1,4,2,4,4,2
"Survey2Emerging001044",22,1,4,5,2,2,2,4,4,4,2,5,1,4,5,4,4,5,1,5,4,5,4,1,1,4,1,4,4,4,4,2,5,3,4,5,4,2,4,5,4,5,1,4,5,1,1,4,4,2,1,2,4,5,4,4,3,3,2,1,4,4
"Survey2Emerging001045",22,1,5,5,1,5,5,5,4,1,5,5,1,1,5,1,5,1,5,5,3,5,5,1,1,5,1,3,5,1,5,1,3,5,5,3,5,1,1,5,1,5,5,1,5,5,1,5,1,1,3,3,1,5,5,1,3,5,5,1,1,5
"Survey2Emerging001046",20,1,4,5,1,3,3,4,5,2,4,4,2,2,4,3,3,3,5,5,3,5,4,1,3,3,2,2,4,3,3,1,4,5,5,4,5,1,1,4,3,5,4,4,5,4,3,5,1,1,2,3,3,5,5,4,3,5,5,1,3,4
"Survey2Emerging001047",24,1,5,5,1,4,2,5,5,1,5,5,1,2,5,1,5,1,2,5,1,5,5,1,1,5,1,1,5,1,5,1,1,5,5,1,5,1,1,5,1,5,5,2,5,5,1,5,1,1,5,1,1,5,5,1,1,5,4,1,1,5
"Survey2Emerging001048",25,1,5,5,1,1,4,5,5,3,4,5,2,3,5,5,5,2,1,3,4,5,5,2,2,5,1,2,4,3,3,3,3,5,4,3,3,2,2,5,3,4,4,5,4,3,2,5,4,1,1,3,2,4,5,5,1,5,3,3,4,5
"Survey2Emerging001049",18,1,4,5,2,2,5,4,5,4,4,4,3,3,3,5,5,5,5,4,5,5,5,2,2,1,3,3,5,5,5,5,5,5,4,5,5,3,4,5,5,5,4,5,5,5,2,3,3,1,5,1,3,5,4,5,2,5,3,1,4,2
"Survey2Emerging001050",22,1,4,4,3,4,4,4,5,4,4,4,1,2,5,1,4,2,2,4,2,5,4,1,2,5,1,4,5,2,4,3,4,4,3,4,5,3,2,5,2,4,5,2,5,4,2,5,2,2,2,2,3,5,5,1,1,4,5,3,2,4
"Survey2Emerging001051",19,-1,5,5,1,1,1,3,5,2,5,4,1,1,4,4,4,4,2,1,5,5,4,3,3,5,1,5,5,3,5,1,4,4,5,5,5,1,4,3,4,5,4,5,5,2,1,5,3,1,1,1,5,5,4,5,1,5,1,3,1,5
"Survey2Emerging001052",24,1,4,4,3,5,5,5,4,5,5,5,4,5,5,5,4,4,3,4,5,5,4,5,5,3,5,5,3,3,5,4,5,2,5,1,5,4,5,5,2,5,4,5,4,4,5,5,5,4,3,5,5,5,4,5,5,5,5,3,3,4
"Survey2Emerging001053",21,-1,2,2,3,5,4,4,3,3,4,5,2,3,3,3,5,3,3,4,3,3,5,2,3,5,4,5,3,2,4,1,4,3,3,3,3,3,5,3,3,3,5,3,3,3,3,5,3,1,5,3,1,4,3,3,4,3,2,4,3,4
"Survey2Emerging001054",19,-1,1,4,5,3,2,1,4,5,1,4,5,3,3,1,4,5,4,1,4,5,4,1,5,4,1,1,1,4,2,1,5,4,1,4,5,1,3,2,5,4,1,5,5,5,2,1,5,1,3,1,1,3,3,5,4,1,2,4,1,5
"Survey2Emerging001055",25,1,2,3,1,3,3,3,4,1,3,3,3,3,4,3,3,3,3,3,3,2,3,1,1,3,3,3,3,3,3,3,4,3,4,3,3,2,1,3,2,3,3,3,3,3,3,3,3,1,3,5,4,3,3,3,3,3,3,1,3,3
"Survey2Emerging001056",21,-1,5,5,1,5,5,4,5,1,3,5,5,1,5,1,5,1,1,5,2,5,4,2,5,5,1,1,4,1,5,5,1,5,5,1,5,1,1,5,1,5,5,1,5,5,1,5,1,1,5,2,1,5,5,1,1,5,5,1,1,5
"Survey2Emerging001057",20,1,2,1,1,2,3,3,4,2,1,5,3,5,4,5,5,5,1,4,5,5,5,5,1,1,1,4,1,1,1,2,5,4,5,5,5,4,2,5,5,5,1,5,5,4,1,1,5,1,1,1,1,4,5,5,1,1,1,2,1,4
"Survey2Emerging001058",25,1,4,4,5,1,3,2,4,4,4,4,4,5,5,4,1,3,4,2,3,1,3,1,2,1,4,3,1,4,4,5,1,4,4,2,3,1,2,4,5,4,2,5,3,4,4,5,4,4,5,3,4,2,4,4,4,4,2,4,3,4
"Survey2Emerging001059",18,-1,2,4,2,3,1,4,4,2,4,4,1,4,5,3,4,5,3,4,5,5,4,1,2,3,2,3,3,3,3,1,5,4,4,5,5,2,3,5,3,5,3,5,4,3,1,3,4,1,1,3,2,4,5,3,1,4,2,3,3,5
"Survey2Emerging001060",19,1,1,1,1,2,2,1,2,1,1,2,1,1,1,2,2,2,1,1,2,2,1,2,2,1,2,1,2,1,2,2,2,2,2,1,1,2,1,1,2,2,1,1,1,2,1,1,2,2,1,1,2,2,1,2,1,2,2,2,1,1
"Survey2Emerging001061",21,-1,4,5,3,3,5,3,5,5,4,4,1,3,2,4,4,4,5,4,4,5,3,4,4,4,3,2,2,3,2,3,4,4,3,5,5,1,4,2,2,4,3,4,3,2,2,4,4,2,1,1,3,4,2,1,2,4,3,1,4,4
"Survey2Emerging001062",18,-1,1,3,4,2,2,2,4,4,2,4,4,3,3,3,4,5,3,3,3,5,2,2,4,2,3,3,4,3,2,3,5,3,2,5,5,3,4,3,5,4,1,4,3,2,3,1,3,4,1,1,4,4,4,4,3,2,3,2,4,3
"Survey2Emerging001063",25,-1,3,5,1,3,5,1,5,4,5,5,1,1,5,5,3,5,4,4,4,5,1,1,4,3,1,5,5,1,2,3,5,5,5,5,5,3,1,4,5,4,4,5,3,3,1,5,1,1,1,1,4,5,3,5,3,4,4,1,5,4
"Survey2Emerging001064",20,-1,2,5,5,5,1,1,5,5,5,5,2,1,5,1,4,5,5,4,4,5,2,2,5,5,3,5,5,3,5,2,5,5,4,5,5,2,1,1,4,4,4,1,5,5,1,1,1,1,2,4,1,5,5,4,1,2,5,3,1,3
"Survey2Emerging001065",25,1,2,5,2,2,2,1,5,2,2,4,2,2,4,4,2,4,1,4,4,5,2,4,2,1,1,2,1,2,2,4,5,4,4,5,4,2,1,5,4,5,1,5,5,2,2,3,1,1,1,4,4,5,4,4,1,4,2,4,5,2
"Survey2Emerging001066",20,1,4,4,2,4,2,4,4,4,4,4,2,1,4,3,4,4,1,3,4,5,2,2,3,2,2,4,5,2,2,1,4,4,4,5,3,4,4,4,4,4,4,1,5,4,1,4,1,2,2,1,4,5,5,4,1,5,5,3,4,3
"Survey2Emerging001067",24,1,2,5,4,3,4,4,4,4,3,3,1,4,4,3,4,3,5,5,4,3,4,3,4,3,3,1,2,5,3,1,5,4,2,5,3,2,2,5,3,4,3,3,5,4,1,3,3,5,2,1,3,4,5,3,3,4,3,2,4,3
"Survey2Emerging001068",25,1,4,5,2,4,4,3,5,1,5,5,2,1,4,2,5,3,1,5,3,5,4,1,2,5,2,4,5,1,4,1,1,5,5,2,4,1,1,4,1,5,4,3,4,5,1,5,1,1,2,2,3,5,4,1,1,5,3,1,2,4
"Survey2Emerging001069",21,1,3,4,2,4,3,3,4,3,3,4,3,3,3,3,4,3,2,3,2,3,3,2,3,3,3,3,4,2,4,3,3,4,4,3,3,3,2,3,3,3,3,3,4,4,3,3,2,2,3,3,3,4,3,3,3,3,4,3,3,4
"Survey2Emerging001070",20,1,3,5,1,1,1,1,5,1,1,5,2,5,5,5,3,5,5,5,5,4,3,4,4,2,5,5,2,4,3,1,5,5,5,5,1,5,2,5,4,5,1,5,5,4,1,5,5,1,1,5,4,5,4,5,5,1,1,1,4,1
"Survey2Emerging001071",21,1,1,5,1,3,1,3,5,1,3,4,3,3,4,4,2,5,1,5,3,5,3,1,1,5,4,3,4,1,4,2,5,4,3,4,5,4,2,4,1,4,4,2,4,3,2,1,1,1,3,2,4,5,4,1,3,3,4,1,3,4
"Survey2Emerging001072",24,-1,3,4,3,4,3,3,4,4,4,4,3,3,5,2,3,1,1,3,2,5,3,2,3,4,1,2,5,4,5,4,3,4,4,1,5,2,5,4,2,4,4,3,4,4,2,3,2,2,2,3,4,4,5,2,1,3,3,3,2,3
"Survey2Emerging001073",24,1,4,4,4,3,5,4,5,4,3,4,2,4,5,2,4,3,1,4,5,2,4,2,2,3,3,4,3,2,5,2,4,4,4,4,2,5,5,5,3,4,2,4,5,5,3,4,3,2,3,4,1,5,4,2,2,3,3,1,1,3
"Survey2Emerging001074",21,-1,4,3,4,5,1,3,4,1,4,5,1,4,5,3,5,4,5,5,2,5,5,4,1,5,1,4,2,2,5,1,4,5,5,4,5,1,4,5,5,5,4,5,5,5,1,4,5,1,2,4,3,5,5,4,2,5,1,2,1,5
"Survey2Emerging001075",23,-1,2,4,3,3,4,2,4,5,2,3,2,3,4,3,2,5,4,4,4,5,4,2,3,3,4,4,3,5,5,3,3,4,3,4,3,3,3,5,1,4,4,4,3,1,3,4,5,2,3,2,4,3,2,3,3,4,2,2,2,3
"Survey2Emerging001076",20,1,4,5,5,2,2,4,3,5,3,2,2,4,2,4,3,2,4,3,5,2,4,3,4,2,3,5,4,4,2,4,3,3,3,3,2,2,4,3,4,2,4,2,4,2,2,5,4,4,4,4,4,4,3,4,4,2,2,4,4,3
"Survey2Emerging001077",18,-1,4,4,4,5,1,3,5,1,5,5,1,4,5,1,5,3,5,4,3,5,4,2,4,4,1,1,4,4,5,1,2,5,3,2,5,1,1,5,1,5,5,3,5,3,1,4,1,1,4,1,1,5,5,1,1,5,4,2,2,5
"Survey2Emerging001078",20,1,2,5,3,3,2,3,5,4,2,4,4,4,3,5,3,4,1,4,5,4,3,2,5,4,2,3,4,4,2,2,4,5,4,5,4,5,1,4,4,3,2,4,4,2,1,3,3,2,4,3,3,4,2,4,3,3,3,3,4,3
"Survey2Emerging001079",24,1,3,5,3,5,3,5,5,3,4,5,3,3,3,1,4,3,5,5,5,5,3,1,3,3,3,2,4,5,5,5,4,3,3,1,3,1,1,3,3,3,5,3,3,3,3,5,3,3,3,1,3,5,5,3,5,5,5,1,3,5
"Survey2Emerging001080",19,1,2,4,3,4,2,3,4,4,3,4,2,3,4,3,3,4,3,3,3,4,3,3,3,3,2,4,3,3,3,3,5,4,3,3,4,2,2,4,4,4,3,3,4,3,3,1,2,2,2,2,4,4,4,3,2,3,4,3,4,2
"Survey2Emerging001081",18,-1,5,5,3,4,1,2,5,3,5,5,1,3,4,4,5,2,1,3,4,5,4,2,4,3,2,4,5,4,3,5,5,5,3,4,5,2,2,4,3,3,5,2,4,3,1,5,2,4,1,3,3,5,3,2,5,4,3,4,3,5
"Survey2Emerging001082",18,1,4,4,2,3,1,3,5,3,4,4,2,3,4,3,5,4,5,4,3,5,4,3,2,4,1,4,3,1,5,2,3,4,3,5,5,1,3,5,3,5,4,3,5,4,2,4,2,1,2,1,3,5,5,4,3,4,4,2,3,3
"Survey2Emerging001083",25,1,3,3,4,4,4,3,4,1,3,3,4,3,2,3,4,3,4,2,4,4,3,3,2,2,4,2,2,4,3,2,3,4,3,3,3,3,3,3,3,3,2,5,4,1,4,2,4,3,4,3,3,3,3,3,3,2,3,3,4,2
"Survey2Emerging001084",19,1,4,4,5,4,4,4,5,4,3,5,3,3,4,4,4,4,5,5,4,5,4,1,4,2,5,5,5,4,4,4,4,5,3,3,5,3,3,5,4,5,3,5,5,4,1,5,4,3,5,2,2,5,5,5,2,5,4,2,3,4
"Survey2Emerging001085",23,1,2,5,4,4,4,3,5,4,4,5,2,4,5,4,3,5,2,3,3,4,2,2,2,2,3,2,4,2,2,4,5,5,4,5,4,3,4,4,4,5,2,4,4,4,2,2,1,2,1,4,4,5,5,4,3,3,2,4,4,2
"Survey2Emerging001086",25,1,4,5,1,1,1,1,5,1,1,5,2,1,5,5,3,4,1,5,5,5,1,1,1,2,1,1,5,1,2,2,4,5,5,5,5,4,2,5,4,5,2,1,5,2,1,5,1,1,1,2,4,5,5,4,1,3,5,1,5,3
"Survey2Emerging001087",18,-1,3,4,2,3,4,2,3,2,4,3,3,2,3,2,3,4,3,3,2,2,4,2,3,4,4,2,3,3,4,3,3,3,3,4,5,4,3,3,2,2,2,4,5,4,4,2,2,4,2,3,3,2,3,3,4,5,2,3,3,3
"Survey2Emerging001088",25,1,3,5,2,1,5,2,5,5,5,5,5,5,5,3,5,5,5,5,5,1,2,1,1,5,1,5,5,5,1,2,1,5,5,5,4,5,1,5,5,5,5,5,5,5,4,5,4,1,5,5,3,5,1,5,5,5,1,1,5,3
"Survey2Emerging001089",22,1,4,2,1,3,5,1,4,1,4,5,2,5,3,5,3,5,4,5,5,1,1,1,5,3,5,2,4,4,1,3,5,2,4,5,4,5,5,4,4,1,4,4,3,4,3,4,3,1,1,5,4,5,5,4,2,4,1,4,3,2
"Survey2Emerging001090",24,1,5,5,4,2,1,2,5,4,5,5,1,1,4,5,5,1,2,4,4,5,1,1,2,4,1,1,5,2,5,1,2,5,5,2,5,1,4,5,2,5,5,1,5,2,1,5,1,1,4,1,5,5,5,2,1,5,5,5,5,5
"Survey2Emerging001091",25,1,2,5,4,1,1,1,5,3,2,5,2,4,2,5,4,5,1,4,4,5,2,1,5,2,2,5,4,2,1,2,5,4,2,5,5,4,2,3,5,5,1,4,4,2,2,2,1,4,2,1,4,5,2,5,2,2,3,2,4,4
"Survey2Emerging001092",19,1,5,4,2,3,2,4,4,2,4,5,2,3,4,2,5,1,4,4,4,4,4,2,2,4,2,1,4,2,4,2,2,4,4,3,4,2,3,4,2,4,4,4,4,4,1,4,2,2,2,2,2,4,4,2,2,5,3,2,4,5
"Survey2Emerging001093",23,1,1,4,3,3,3,1,5,3,2,1,2,5,4,3,4,5,2,3,5,5,1,4,3,3,3,3,4,3,1,1,4,5,3,5,5,3,3,5,5,5,3,4,5,2,2,4,3,3,1,1,4,5,5,3,3,3,2,2,5,3
"Survey2Emerging001094",25,1,1,2,2,2,5,3,3,4,3,4,3,3,3,4,1,3,4,5,4,4,4,4,5,3,3,3,2,5,1,3,3,2,5,5,5,3,5,3,4,5,4,5,2,2,2,3,5,2,4,3,4,3,1,5,3,3,3,5,4,2
"Survey2Emerging001095",23,1,5,5,1,3,3,5,5,3,5,5,1,2,4,4,5,1,1,5,2,3,5,1,2,5,3,1,5,1,4,1,1,5,3,3,3,2,1,5,1,3,5,4,5,4,1,5,1,3,2,2,1,5,5,1,3,5,4,1,4,5
"Survey2Emerging001096",23,1,2,4,1,2,1,1,4,2,4,5,2,2,5,1,4,5,1,5,4,5,1,1,2,4,1,2,4,1,5,1,4,4,4,4,5,2,1,5,2,5,4,4,5,4,2,2,1,1,2,1,5,4,5,2,1,2,2,1,2,4
"Survey2Emerging001097",25,1,2,2,2,2,1,1,4,3,2,4,3,4,3,3,4,4,4,3,4,5,2,2,2,2,2,4,3,4,2,5,4,4,3,4,4,2,4,3,4,5,2,4,3,3,2,2,4,2,2,1,4,3,3,4,2,2,2,4,3,4
"Survey2Emerging001098",22,1,2,4,1,2,4,4,5,2,4,4,4,4,4,3,4,4,5,4,4,2,4,1,2,4,2,4,2,4,2,3,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,2,2,4,2,2,5,4,4,4,5,4,4,4,4
"Survey2Emerging001099",22,1,2,5,1,3,3,2,5,2,3,3,1,3,5,4,3,5,3,5,3,3,3,1,5,2,3,3,4,1,3,3,5,5,5,4,3,3,1,5,4,3,2,3,5,3,3,2,1,1,3,3,4,5,5,4,3,3,4,1,5,3
"Survey2Emerging001100",25,1,2,3,3,3,3,3,4,2,3,3,2,2,3,3,3,4,2,3,4,4,2,2,2,3,1,3,4,2,3,3,4,3,3,4,4,3,3,3,2,4,3,2,4,2,2,2,2,2,2,3,3,4,3,2,3,3,3,3,4,3
"Survey2Emerging001101",22,1,2,5,2,1,1,5,5,3,4,5,1,4,4,4,5,4,2,5,5,5,5,4,4,4,1,1,2,2,2,1,4,4,4,5,5,2,4,5,5,5,4,4,5,2,1,4,4,3,1,1,2,5,5,2,4,4,1,2,5,5
"Survey2Emerging001102",20,1,2,5,4,4,2,2,5,4,1,1,4,4,5,5,2,5,2,5,5,5,4,4,4,1,4,4,4,4,2,2,5,5,5,5,5,4,5,5,5,5,1,5,5,1,3,2,4,2,1,4,4,4,5,5,3,3,2,1,5,2
"Survey2Emerging001103",19,1,5,5,4,1,1,1,4,4,4,5,2,1,3,2,4,1,1,4,4,5,5,3,1,3,2,2,5,1,2,2,1,5,2,5,5,2,1,5,4,5,4,4,5,2,2,5,1,4,1,2,1,5,5,4,2,4,4,4,4,4
"Survey2Emerging001104",18,1,5,4,4,4,5,4,5,2,5,5,2,4,5,5,3,2,4,5,4,5,5,3,3,5,5,2,4,2,4,5,2,4,5,5,5,2,2,5,2,1,4,2,2,5,2,5,2,2,2,5,5,4,2,4,4,5,5,2,4,5
"Survey2Emerging001105",25,1,4,3,2,5,3,5,4,3,1,5,4,4,5,3,5,3,4,5,5,5,5,4,5,5,1,3,1,3,5,1,1,4,4,1,4,3,4,5,3,5,1,5,4,5,1,3,5,1,5,3,1,5,5,4,1,2,1,1,1,5
"Survey2Emerging001106",21,-1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5
"Survey2Emerging001107",22,1,4,4,3,2,2,5,5,3,5,5,1,3,5,3,5,1,1,2,4,4,5,3,3,3,2,3,3,4,2,2,5,4,3,5,4,2,4,5,4,4,4,4,5,4,2,5,2,3,2,1,3,5,5,3,2,5,4,4,2,4
"Survey2Emerging001108",18,-1,2,4,4,2,4,3,4,2,3,4,3,2,4,2,4,5,4,1,5,4,4,4,2,3,2,2,2,4,4,2,5,4,2,4,1,2,2,4,2,4,2,4,5,2,2,4,2,2,2,5,4,4,4,4,4,2,1,4,1,4
"Survey2Emerging001109",24,1,2,2,2,3,3,3,4,2,2,4,3,4,4,4,3,4,3,5,4,4,3,1,4,4,2,2,3,2,3,4,5,4,4,5,4,3,2,5,4,5,1,4,4,3,2,2,4,1,2,2,3,5,5,4,4,3,2,3,3,3
"Survey2Emerging001110",18,1,5,4,1,2,4,4,5,5,5,5,2,3,5,5,5,4,4,5,5,1,5,4,5,3,4,4,5,4,1,5,5,4,5,5,3,5,4,5,5,1,5,4,5,1,1,5,2,1,1,5,2,5,5,5,1,5,5,3,5,5
"Survey2Emerging001111",20,1,5,5,1,5,1,3,5,3,5,5,1,1,5,1,5,1,1,5,1,5,5,1,1,3,1,3,5,1,5,1,3,5,5,1,5,3,1,5,1,5,5,1,5,5,1,3,1,1,3,1,3,4,5,1,1,5,4,1,1,5
"Survey2Emerging001112",21,1,3,5,2,2,4,3,4,4,2,4,3,4,2,4,3,4,1,2,4,4,4,2,4,2,2,3,4,4,2,4,4,3,4,4,4,3,2,4,3,4,2,4,4,3,3,3,2,1,2,2,3,4,4,4,1,3,2,4,4,4
"Survey2Emerging001113",21,1,2,5,5,2,1,2,5,4,2,5,2,2,2,5,3,5,1,3,5,5,1,2,5,1,5,4,5,3,2,1,5,5,2,5,4,3,4,2,5,5,3,4,1,3,2,3,4,4,1,1,5,4,3,5,3,3,5,5,5,4
"Survey2Emerging001114",24,1,4,4,4,4,2,4,5,4,4,3,2,2,4,4,3,2,2,2,4,2,4,2,3,4,3,4,5,2,2,4,4,4,2,1,2,3,2,4,2,4,2,4,4,2,2,5,4,4,4,4,1,4,4,4,3,4,4,4,2,4
"Survey2Emerging001115",24,1,2,3,3,3,2,3,3,3,3,3,3,3,3,3,4,3,4,3,3,4,3,2,2,3,3,3,4,3,3,2,3,4,4,3,3,1,3,3,3,3,3,2,3,3,3,1,1,3,3,3,3,3,4,3,3,3,4,1,3,4
"Survey2Emerging001116",22,1,5,5,4,4,4,5,5,4,5,4,1,2,5,4,4,1,2,2,4,3,5,1,1,5,2,4,5,2,4,4,1,5,2,4,4,1,1,5,2,2,5,3,5,4,4,5,2,2,1,2,2,5,5,2,2,5,5,4,1,4
"Survey2Emerging001117",25,-1,4,5,1,4,3,2,4,4,4,5,3,3,5,2,4,4,4,5,4,3,3,1,4,5,1,4,5,2,5,2,4,4,4,2,4,2,2,4,2,5,4,4,4,4,1,3,3,1,3,5,4,4,4,2,1,3,3,4,2,5
"Survey2Emerging001118",19,1,5,3,1,4,2,4,5,2,4,4,1,2,4,4,4,1,2,5,4,2,5,2,2,4,1,3,4,4,4,2,2,4,5,2,4,2,2,4,1,5,4,2,5,4,2,4,4,1,2,4,1,4,5,1,3,4,5,4,2,5
"Survey2Emerging001119",24,-1,5,4,4,4,5,2,4,4,4,5,4,3,4,2,4,4,3,4,4,3,4,4,4,4,1,4,5,4,2,4,3,2,4,4,4,4,4,4,3,4,4,4,4,4,5,3,4,4,4,3,4,5,3,4,3,4,4,4,3,4
"Survey2Emerging001120",23,-1,5,5,1,5,3,5,5,1,5,5,1,1,5,1,5,3,1,5,2,3,5,1,1,5,1,1,5,1,5,1,3,5,5,1,5,1,1,5,2,5,5,3,5,5,1,3,1,1,3,5,1,5,5,1,1,5,5,1,3,5
"Survey2Emerging001121",25,-1,5,1,1,5,1,5,3,1,1,5,2,2,5,1,5,1,1,3,3,5,5,5,1,5,1,5,2,5,5,2,1,3,5,1,5,2,4,5,1,5,5,5,5,4,1,5,5,1,5,5,5,5,1,1,3,5,2,2,1,3
"Survey2Emerging001122",25,-1,4,4,1,5,4,4,1,2,4,5,3,1,5,1,5,1,1,5,2,5,5,1,2,5,1,2,4,3,5,1,1,5,5,1,5,2,1,4,1,5,4,4,5,5,1,4,1,1,4,2,2,5,5,1,1,4,3,2,1,4
"Survey2Emerging001123",22,-1,3,2,4,4,4,3,4,3,2,4,2,3,4,3,4,3,3,4,3,4,3,2,3,3,1,2,2,4,4,3,4,4,2,4,3,3,3,4,3,4,3,4,4,4,2,2,4,3,4,2,3,4,4,3,3,3,2,3,2,4
"Survey2Emerging001124",19,-1,2,5,1,4,1,3,5,5,4,4,4,3,4,1,3,5,1,4,3,5,2,1,5,2,3,5,5,4,5,1,5,4,3,2,4,3,1,2,1,2,2,2,5,5,2,1,2,1,2,2,4,4,3,1,1,3,3,1,1,3
"Survey2Emerging001125",25,-1,5,5,1,5,5,1,5,1,5,5,4,1,5,1,5,4,1,5,4,1,5,1,1,5,1,1,5,1,5,1,1,1,5,5,5,1,1,5,4,1,5,5,5,5,1,5,5,1,1,1,1,5,5,3,1,5,5,1,5,5
"Survey2Emerging001126",23,-1,3,5,4,3,5,4,5,3,3,5,1,5,4,3,5,5,4,4,5,4,4,3,1,5,1,4,5,5,3,4,5,5,3,3,3,3,4,5,4,4,4,1,4,3,1,3,4,5,3,3,4,5,4,5,3,3,5,1,3,4
