"","Sociab.1","Compass.1","Organiz.1","Anxiety.1","Aesth.1","Assert.1","Respect.1","Product.1","Depres.1","Curious.1","Energy.1","Trust.1","Respons.1","Volat.1","Creativ.1","Sociab.2","Compass.2","Organiz.2","Anxiety.2","Aesth.2","Assert.2","Respect.2","Product.2","Depres.2","Curious.2","Energy.2","Trust.2","Respons.2","Volat.2","Creativ.2","Sociab.3","Compass.3","Organiz.3","Anxiety.3","Aesth.3","Assert.3","Respect.3","Product.3","Depres.3","Curious.3","Energy.3","Trust.3","Respons.3","Volat.3","Creativ.3","Sociab.4","Compass.4","Organiz.4","Anxiety.4","Aesth.4","Assert.4","Respect.4","Product.4","Depres.4","Curious.4","Energy.4","Trust.4","Respons.4","Volat.4","Creativ.4"
"2082",5,2,2,2,3,4,5,4,3,4,3,4,4,3,5,2,3,3,3,3,3,4,5,1,3,5,4,2,3,3,1,4,3,2,3,4,4,4,1,4,5,4,5,3,4,2,4,5,3,4,3,4,5,2,3,5,5,2,3,3
"2083",2,5,4,5,5,2,5,2,4,5,4,2,4,4,4,2,5,4,4,5,3,4,2,4,5,2,5,4,4,4,2,5,4,5,5,4,5,2,5,4,2,2,5,5,5,2,5,5,5,4,4,5,2,5,5,4,2,4,2,4
"2084",3,5,2,5,2,5,4,2,5,5,5,3,4,5,3,1,5,5,3,4,4,3,1,2,5,2,4,1,4,3,1,1,4,5,3,2,1,4,5,5,5,1,4,5,2,1,1,2,2,3,2,4,5,5,5,4,2,1,5,4
"2085",4,5,4,5,2,4,4,3,2,4,2,2,3,4,4,4,5,4,4,4,3,4,2,5,5,3,5,4,5,5,2,4,4,5,5,3,4,4,5,5,2,1,4,3,4,4,4,4,5,5,3,4,5,4,5,3,4,4,4,4
"2086",1,1,1,5,1,1,1,1,5,1,3,1,1,5,1,1,1,1,5,4,1,3,1,5,1,1,1,1,5,1,1,1,1,5,2,1,1,1,4,1,1,1,1,5,1,1,1,1,5,1,1,2,1,2,1,1,1,1,5,1
"2087",3,5,2,2,2,5,3,2,2,5,2,2,5,5,4,2,2,4,4,4,5,1,2,3,2,3,3,2,3,2,1,2,4,4,4,2,2,4,4,4,4,1,4,2,1,4,2,2,2,3,2,3,4,4,2,5,4,2,3,5
"2088",3,4,2,3,5,3,3,1,2,4,3,2,3,4,4,2,2,3,5,4,3,5,3,3,4,3,5,2,3,4,1,4,1,4,5,3,2,4,3,5,4,5,3,3,3,3,4,1,5,4,3,4,3,3,3,4,4,3,4,3
"2089",1,3,3,1,3,4,4,5,2,2,4,4,2,4,1,3,3,3,4,5,5,2,5,3,5,1,1,3,2,3,2,2,3,2,3,5,4,3,4,3,1,5,2,3,5,2,3,5,2,2,1,4,4,2,3,2,5,5,3,1
"2090",2,3,4,3,3,2,3,2,2,4,3,1,4,4,4,2,3,4,3,3,2,4,2,3,2,3,3,3,4,4,2,2,5,5,3,4,4,3,4,4,2,2,3,2,4,2,3,4,4,3,2,3,4,4,2,2,2,4,2,3
"2091",4,5,2,4,5,4,4,2,2,4,2,2,5,5,4,4,2,4,4,5,4,5,2,4,4,1,4,4,4,4,2,5,2,5,5,2,2,4,4,3,4,2,4,2,2,5,2,2,1,2,2,4,4,4,3,2,4,4,4,4
"2092",5,5,5,2,4,3,5,5,1,3,5,3,5,1,5,2,2,4,2,5,5,5,5,1,4,4,5,5,1,1,1,5,5,3,5,5,5,5,2,5,5,2,4,1,5,3,5,5,1,4,3,5,5,3,3,5,5,4,2,5
"2093",5,5,3,1,3,2,5,5,4,3,5,5,1,3,5,5,1,5,1,5,5,1,5,1,1,3,5,5,5,2,5,3,5,5,5,3,5,5,3,3,3,1,3,1,5,5,1,5,5,2,5,5,5,3,5,4,3,1,5,5
"2094",4,5,3,3,2,4,4,3,3,4,3,3,4,4,4,2,5,2,5,5,4,3,3,2,3,3,1,2,2,3,3,4,4,5,4,2,2,4,2,5,4,1,3,3,1,4,5,4,1,2,3,4,4,3,2,5,2,2,4,4
"2095",4,4,4,2,3,5,5,4,2,5,4,4,5,3,4,3,5,5,3,4,4,5,1,1,5,4,5,4,2,2,1,3,4,4,5,4,2,4,1,5,4,4,5,1,5,5,4,5,3,5,3,4,3,1,4,3,5,5,2,3
"2096",4,3,3,2,2,4,4,1,3,3,4,4,2,4,3,2,3,4,3,5,3,4,3,2,2,2,4,4,2,1,2,4,5,2,5,2,4,4,3,3,4,3,4,1,3,3,3,4,4,2,3,3,4,2,3,3,3,2,4,4
"2097",2,4,3,4,4,4,5,2,1,5,1,4,5,2,3,2,4,3,3,2,4,5,1,3,5,3,5,3,2,3,2,4,3,2,4,3,3,3,4,5,3,3,5,2,3,3,4,4,5,4,3,4,4,4,3,3,5,3,2,2
"2098",5,5,4,3,2,2,5,2,3,4,4,4,4,4,2,1,2,2,5,4,4,5,2,1,5,4,5,2,2,2,1,5,3,5,5,5,5,4,1,3,4,1,5,2,5,3,5,5,4,4,4,5,4,2,2,5,5,5,1,3
"2099",2,4,2,3,4,3,4,2,2,3,4,4,3,4,4,1,2,3,4,3,4,2,2,2,2,2,3,2,2,2,2,4,3,3,2,2,3,3,3,3,2,2,3,2,2,1,2,3,3,2,2,3,4,3,2,3,3,3,3,4
"2100",5,5,5,1,1,4,4,4,2,4,4,1,4,4,3,2,2,4,4,5,2,1,4,2,4,4,5,2,1,1,4,4,5,1,5,1,1,4,4,4,4,5,5,2,3,2,1,5,4,2,2,5,4,4,2,5,4,5,4,3
"2101",5,4,4,2,3,4,5,3,2,4,3,4,5,3,5,4,4,4,3,4,4,4,3,2,3,3,4,2,2,3,3,5,4,3,4,3,4,4,2,4,4,4,4,2,2,4,2,5,3,3,4,4,5,2,3,4,4,3,3,4
"2102",4,5,2,1,5,2,5,4,2,5,5,4,4,4,5,2,5,2,2,5,4,4,2,1,5,4,5,2,1,5,2,5,1,2,5,5,5,5,2,4,4,2,4,2,5,4,4,2,2,1,4,5,5,2,5,5,4,1,3,5
"2103",3,3,5,4,5,3,2,4,4,4,3,4,3,3,2,3,3,1,2,1,3,2,5,2,4,3,4,4,4,3,4,2,4,2,4,2,3,4,5,3,3,2,2,4,2,3,4,4,3,3,2,2,1,1,4,3,2,3,3,1
"2104",4,5,1,1,2,3,3,1,1,5,1,1,4,5,4,1,1,4,4,3,4,3,1,3,2,2,4,3,2,3,3,4,3,4,5,2,2,5,5,4,5,2,5,2,2,5,1,1,3,3,1,4,4,3,1,4,5,2,4,5
"2105",3,5,2,3,2,3,5,2,2,3,2,2,4,3,3,2,3,2,3,5,3,3,3,1,1,1,3,3,2,3,1,5,4,4,4,2,2,3,4,4,4,2,3,3,3,5,1,2,4,3,2,4,4,3,3,3,3,2,2,4
"2106",3,4,3,2,3,3,5,5,3,4,3,2,5,3,4,3,3,3,1,3,4,5,3,2,3,2,2,5,5,3,3,3,5,2,3,3,2,3,1,4,3,3,3,3,3,4,5,3,3,3,3,4,4,1,3,4,4,3,3,4
"2107",5,5,5,1,5,5,5,5,1,5,5,5,5,3,5,5,5,5,3,5,5,2,5,1,5,4,5,3,3,5,5,5,5,1,5,5,5,4,1,5,4,3,5,2,5,5,3,3,1,5,5,5,5,1,4,5,5,3,3,5
"2108",4,2,4,1,2,4,4,2,2,5,4,1,5,1,5,2,3,4,5,4,5,3,5,4,4,4,4,2,2,1,2,4,4,4,4,5,2,5,2,5,4,1,4,1,3,4,2,5,2,1,5,4,5,2,1,4,2,1,2,5
"2109",4,4,2,5,5,5,4,2,3,5,5,2,3,4,5,2,4,4,4,5,2,2,2,5,5,2,3,1,4,4,2,2,2,5,5,5,2,2,4,5,3,2,3,4,4,4,1,2,5,5,1,3,4,5,5,4,2,1,2,4
"2110",5,5,3,3,2,5,5,4,1,5,5,4,5,4,5,3,5,3,4,5,5,5,2,1,5,5,5,5,3,5,4,5,5,4,5,5,5,4,2,5,5,2,5,2,5,5,5,5,4,3,4,5,4,3,5,5,5,4,4,5
"2111",4,3,1,5,5,1,1,2,3,5,4,1,2,5,3,1,3,1,5,5,1,2,1,1,4,2,2,2,4,5,1,2,2,5,5,1,1,2,4,5,1,2,1,5,5,5,2,2,5,5,1,3,1,3,5,4,1,2,5,5
"2112",2,5,4,1,2,3,5,4,1,5,3,2,5,1,4,2,2,3,4,3,4,5,5,4,3,3,3,3,1,4,1,4,4,1,2,1,4,5,3,4,3,3,4,1,2,4,2,5,1,3,2,4,5,2,4,2,5,5,1,4
"2113",4,1,2,4,1,4,4,2,3,3,2,2,2,3,3,3,4,2,1,5,4,3,4,3,4,4,2,3,3,2,3,3,4,3,5,2,2,3,1,3,4,4,3,4,5,2,3,3,4,3,2,3,2,4,4,4,5,3,3,4
"2114",2,2,3,3,3,1,3,3,3,3,5,5,3,3,3,1,3,3,3,3,3,3,5,3,2,2,4,3,3,3,3,2,2,3,2,4,3,3,3,2,4,4,3,2,4,3,3,4,3,4,4,3,1,1,3,1,3,3,2,4
"2115",5,5,5,1,2,5,5,4,1,5,5,2,5,2,5,2,1,5,4,4,5,5,5,1,5,4,4,4,1,2,1,5,5,4,5,4,4,5,2,5,4,2,5,2,5,2,5,5,2,5,2,5,5,1,2,5,4,5,1,5
"2116",1,1,3,5,3,3,3,1,3,3,1,3,1,5,3,1,1,3,5,4,3,1,5,2,3,1,1,2,5,2,1,3,3,5,1,1,1,5,5,1,3,3,1,3,3,1,4,5,5,5,5,3,4,5,1,4,3,1,5,3
"2117",1,5,2,3,2,3,5,2,2,4,4,4,4,4,5,1,4,4,3,2,4,5,4,3,4,1,4,4,4,4,2,5,2,4,3,3,5,4,4,4,2,3,4,1,4,2,4,5,4,2,3,5,3,4,3,4,4,2,3,4
"2118",4,5,5,2,2,5,4,4,1,4,2,3,5,4,4,1,2,5,4,3,5,5,5,2,5,2,4,4,3,2,2,5,5,5,4,5,2,5,4,5,4,1,5,2,4,4,2,5,4,2,5,5,5,4,3,3,3,5,4,4
"2119",4,5,2,4,4,2,5,2,2,4,4,4,5,5,5,4,1,4,4,2,2,2,2,4,3,3,5,2,4,4,2,5,3,5,4,2,2,4,4,4,2,2,5,4,4,4,5,3,4,2,2,5,4,4,3,4,4,2,4,4
"2120",4,4,5,2,2,3,4,3,3,4,3,4,3,2,4,2,2,5,4,4,2,4,3,2,2,3,4,3,3,1,1,4,3,4,5,4,4,4,4,4,3,2,4,2,3,2,3,5,3,4,3,2,4,4,2,5,4,4,3,4
"2121",4,4,5,5,4,1,2,5,5,3,5,5,3,1,3,4,5,1,2,2,3,5,5,3,5,5,4,5,5,2,5,1,2,1,3,4,4,4,1,2,4,4,2,2,5,1,4,5,4,2,5,3,4,3,4,1,2,5,1,4
"2122",2,3,2,4,3,2,4,1,3,4,2,3,3,4,4,1,2,2,4,3,3,3,1,3,2,1,4,2,3,2,2,4,2,4,4,2,3,4,3,2,2,3,3,3,4,4,3,3,2,1,2,4,4,3,3,3,4,2,3,2
"2123",4,3,2,2,1,4,5,2,2,5,2,2,4,4,4,2,2,4,3,1,5,4,5,2,3,2,5,3,3,1,3,4,3,3,4,3,3,4,4,4,4,2,5,2,2,3,3,3,3,1,1,4,4,2,2,3,2,2,2,4
"2124",2,5,1,4,1,4,5,5,1,5,5,1,4,2,5,4,1,5,2,5,5,5,5,1,5,5,3,3,4,5,1,5,2,4,5,5,2,5,2,5,5,1,5,3,5,1,1,4,5,5,5,5,5,1,5,5,5,2,2,5
"2125",5,3,5,3,1,3,3,3,3,3,3,3,3,3,5,3,3,3,3,5,3,5,3,3,3,3,5,5,3,1,3,3,3,1,5,3,3,3,3,5,5,1,5,3,3,3,3,3,3,5,3,5,3,3,3,3,3,3,3,3
"2126",3,5,2,1,2,3,5,2,2,4,1,4,5,3,4,2,4,3,3,4,3,3,2,1,4,4,3,3,3,2,2,3,4,5,2,3,5,3,5,4,5,2,2,3,4,4,2,5,4,2,2,3,4,3,4,5,3,5,3,2
"2127",2,3,2,4,3,3,2,5,4,1,4,3,1,2,2,1,3,3,3,2,1,4,3,5,5,2,4,1,1,4,1,5,5,1,5,2,4,5,5,4,3,5,3,2,1,1,4,5,1,5,1,4,1,2,5,4,5,3,2,4
"2128",5,5,4,3,5,5,5,1,3,5,5,4,4,4,5,5,1,4,5,5,5,2,3,4,5,5,5,1,5,5,1,4,2,5,5,5,2,5,4,5,5,1,5,5,5,5,4,1,4,5,4,5,5,4,5,5,5,1,4,5
"2129",1,2,2,1,5,2,5,2,1,5,2,4,5,2,5,1,4,5,5,4,4,5,4,3,5,3,5,1,2,5,1,4,2,5,5,5,4,5,4,5,2,2,5,1,5,1,2,2,5,4,4,4,5,4,5,2,4,4,1,5
"2130",2,4,4,3,4,1,4,2,4,4,4,4,4,4,3,1,4,4,4,4,2,5,2,4,2,2,4,2,4,3,1,3,4,4,4,4,4,4,4,3,3,2,4,3,4,2,3,5,4,2,2,4,4,4,4,4,2,2,4,4
"2131",4,5,4,1,4,3,4,1,2,4,5,3,4,4,5,1,4,4,2,4,3,3,4,2,4,3,4,3,1,4,2,4,4,4,4,2,5,4,3,5,3,2,4,1,5,3,2,3,1,2,3,4,3,4,5,2,4,4,2,5
"2132",2,4,2,3,4,4,4,3,2,5,4,4,3,2,3,4,4,3,4,5,4,3,4,2,5,3,4,4,3,4,2,3,2,2,4,3,2,3,2,4,4,4,3,4,4,4,2,3,5,5,4,4,4,2,5,3,3,2,4,3
"2133",1,5,4,5,1,4,5,2,4,3,1,5,2,5,5,1,2,5,5,5,5,2,2,5,4,1,5,5,5,5,1,5,4,5,4,4,2,5,5,5,1,1,5,5,5,1,5,4,1,5,4,5,5,5,4,4,1,1,5,5
"2134",4,5,2,4,2,5,4,1,4,4,4,2,5,4,4,2,2,2,5,5,4,3,1,4,5,2,3,4,4,4,2,3,3,2,4,3,1,4,5,4,1,2,5,2,5,2,2,3,2,2,2,5,4,5,4,2,3,2,3,4
"2135",3,5,3,5,1,5,3,2,3,5,1,3,5,2,2,2,3,4,2,4,3,3,3,3,2,3,3,1,3,1,2,4,4,5,3,3,3,4,4,4,5,4,5,3,2,3,2,4,2,4,3,5,4,5,3,2,4,3,4,4
"2136",4,4,3,2,2,2,3,3,4,5,3,4,2,4,5,1,4,2,4,5,5,4,2,2,2,2,5,3,2,4,2,4,2,4,5,4,3,1,2,4,2,3,4,2,2,5,5,2,2,4,4,2,2,1,3,2,5,2,1,4
"2137",1,5,4,2,5,5,5,2,4,4,2,5,3,5,3,1,1,3,4,5,4,5,4,4,3,5,4,2,2,5,1,2,4,4,5,5,5,4,4,5,4,2,4,3,5,1,2,4,5,4,1,4,4,4,5,3,4,2,3,4
"2138",3,5,5,3,5,2,5,4,2,5,4,4,5,3,3,2,1,5,3,5,3,5,4,5,3,4,5,3,3,5,1,1,5,4,5,3,4,5,4,4,4,2,5,1,4,2,5,5,4,5,4,5,5,4,5,3,3,5,5,4
"2139",1,5,5,1,5,5,4,5,4,5,1,2,5,5,5,1,5,5,5,5,5,4,5,1,2,5,1,1,4,5,1,2,5,4,5,1,1,5,4,5,5,1,5,4,5,4,1,4,5,5,5,5,5,5,5,4,2,5,2,5
"2140",4,3,3,3,5,4,4,3,2,5,5,3,4,3,3,3,2,3,3,4,3,5,2,3,4,4,3,3,2,5,1,3,3,3,5,3,3,4,3,4,4,4,3,2,5,5,3,3,3,5,3,4,3,3,3,4,4,2,3,3
"2141",5,2,4,1,4,3,5,3,4,5,3,4,5,1,4,2,3,4,1,5,3,5,4,1,5,4,3,2,1,4,5,4,5,1,4,5,3,5,1,4,3,2,5,1,4,3,3,5,2,4,3,5,5,1,3,3,3,4,1,4
"2142",4,5,2,3,1,3,4,4,2,2,3,2,2,2,3,2,4,3,2,4,5,3,3,3,4,2,2,1,5,2,3,4,3,2,2,3,2,2,3,3,4,2,4,2,2,4,2,4,2,3,2,3,3,4,4,4,4,3,4,3
"2143",1,4,2,4,1,2,4,3,5,4,2,3,4,4,4,1,5,4,4,5,3,4,2,4,4,2,4,2,4,5,1,5,2,5,5,3,4,4,5,3,2,2,5,1,4,2,4,4,5,2,3,4,2,5,4,2,4,2,5,4
"2144",1,1,5,1,2,3,5,3,5,5,5,5,3,1,4,2,1,2,1,5,4,5,2,1,5,4,1,4,1,2,5,5,2,1,5,4,5,5,5,5,2,1,4,1,1,2,3,5,1,4,4,5,3,5,4,1,2,5,1,4
"2145",1,5,3,4,2,3,4,3,3,4,3,4,3,3,4,1,4,3,3,4,2,4,3,2,2,4,4,3,4,4,2,3,4,5,4,3,5,4,4,3,2,2,4,2,4,2,5,5,3,2,2,5,3,3,2,3,3,5,3,4
"2146",3,5,5,2,5,3,5,2,1,5,4,4,5,3,5,1,5,5,3,5,3,5,5,4,2,4,5,5,1,5,1,5,5,1,5,2,5,4,3,5,4,1,5,2,5,4,5,5,4,5,3,5,5,3,4,5,5,5,2,5
"2147",5,5,5,4,5,3,5,3,1,5,5,4,5,5,4,5,5,5,2,4,5,5,2,1,4,2,2,5,2,5,4,4,5,4,4,2,3,5,2,5,5,2,5,2,4,5,5,5,4,4,5,5,4,2,5,5,5,2,1,5
"2148",4,5,5,2,2,5,5,5,2,4,5,4,4,2,4,5,2,5,4,5,2,5,5,2,5,5,4,5,2,2,4,4,5,3,5,5,4,4,2,4,4,4,5,2,5,4,4,5,4,5,2,4,4,2,4,4,4,4,2,4
"2149",1,1,5,5,1,1,1,4,5,1,5,5,1,1,1,5,5,1,1,1,1,5,5,5,5,4,1,5,5,5,5,1,1,1,1,5,5,1,1,1,1,4,1,5,5,1,5,5,5,5,5,1,1,1,4,1,1,5,1,1
"2150",1,5,2,5,5,2,3,2,4,4,2,2,3,5,1,1,4,2,5,5,1,4,1,5,5,1,2,1,5,5,1,4,3,5,5,2,1,2,4,5,1,2,4,5,5,1,2,2,5,5,3,2,3,5,4,2,2,2,5,4
"2151",3,4,2,2,2,3,4,1,3,4,3,3,3,4,4,2,3,3,4,5,4,2,3,2,3,2,4,3,3,3,3,4,3,4,3,4,2,3,3,4,2,3,4,3,3,4,3,3,3,5,3,4,3,3,3,3,4,2,4,3
"2152",5,5,5,1,1,1,5,5,1,5,5,5,5,1,5,4,2,5,1,5,5,5,5,1,5,5,5,5,1,1,5,5,5,4,5,5,5,5,1,5,5,2,5,1,5,4,5,5,4,5,4,5,5,1,3,5,5,5,1,5
"2153",3,5,1,2,4,4,5,2,2,5,5,2,3,3,4,3,1,4,5,5,4,4,2,2,2,2,5,2,4,2,2,5,3,5,4,1,2,4,1,4,3,2,4,2,3,5,2,1,4,2,1,5,4,2,4,5,3,2,4,4
"2154",5,4,3,4,4,4,4,3,2,4,3,4,5,3,4,2,4,4,4,4,4,4,4,1,3,4,4,2,1,2,2,4,3,2,4,4,2,4,1,4,3,4,4,2,4,5,2,4,4,3,3,4,4,2,2,4,3,3,2,4
"2155",4,5,5,5,2,1,5,1,4,4,2,3,4,5,4,1,2,4,4,3,2,5,2,1,2,2,2,4,5,2,1,5,5,4,4,3,4,4,5,5,2,1,3,5,4,1,5,5,5,4,2,4,3,5,3,3,3,5,5,2
"2156",3,4,2,2,4,2,4,2,2,4,2,4,3,3,4,3,4,2,2,4,3,3,2,2,4,2,4,2,2,4,2,4,2,2,4,4,4,3,3,3,3,4,2,2,4,3,4,4,2,3,3,4,3,4,4,4,4,2,2,4
"2157",1,3,5,5,3,3,2,2,3,2,1,1,3,4,3,1,2,3,2,1,3,3,4,3,3,3,4,4,3,3,5,2,4,5,4,3,3,4,3,4,3,2,1,3,5,3,4,5,5,3,2,4,1,3,3,3,4,3,5,3
"2158",3,3,5,4,3,3,3,3,3,3,3,4,3,3,5,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,5,4,3,3,3,3,3,3,3,4,3,2,3,3,3,3,3,3,3,3,4,3,3,2,4,3,4,3,4,3
"2159",2,4,5,4,5,3,5,5,1,5,4,4,4,1,4,1,5,5,4,5,4,4,5,4,5,2,5,2,3,5,1,5,5,4,5,2,4,4,2,5,2,2,5,2,5,4,2,4,4,5,5,5,4,4,4,3,2,2,4,4
"2160",5,5,5,1,5,4,5,3,1,2,5,5,5,1,4,4,4,4,1,5,5,5,5,1,3,2,5,5,1,5,4,5,5,1,5,2,5,4,1,4,4,5,5,1,5,2,5,4,5,5,3,5,4,1,1,4,5,5,1,5
"2161",2,5,5,2,4,5,5,5,1,5,2,2,5,4,4,3,4,4,4,5,5,4,5,1,4,2,5,4,2,4,2,4,5,4,5,1,5,5,2,5,4,1,5,1,4,4,5,5,5,5,4,5,5,4,5,2,3,3,4,3
"2162",1,3,4,4,4,3,4,1,4,4,1,3,3,3,2,1,3,4,4,5,3,4,1,3,3,1,1,3,4,4,1,3,4,5,5,4,4,2,5,3,1,1,2,2,3,2,3,5,5,5,3,4,2,5,4,1,2,5,3,3
"2163",4,3,4,2,3,3,4,3,2,5,3,3,4,4,4,1,2,3,5,5,1,5,5,3,3,3,1,1,2,2,1,3,4,4,4,1,4,3,3,5,2,3,4,3,4,2,3,4,5,1,5,4,4,4,3,4,3,3,4,5
"2164",3,4,2,2,4,4,4,4,2,4,4,2,4,2,4,4,4,3,4,4,4,4,4,2,4,4,3,4,2,4,2,4,4,2,4,4,2,5,1,4,3,2,4,2,4,4,4,5,4,2,4,3,5,2,4,3,4,4,2,4
"2165",5,4,2,2,1,5,3,3,4,5,4,5,5,5,5,2,1,5,3,4,5,5,5,2,1,2,1,4,4,5,3,4,4,1,5,5,4,5,1,5,4,1,3,3,5,5,3,5,3,5,3,5,5,1,2,5,3,4,4,5
"2166",4,5,3,3,3,5,4,2,1,5,5,4,5,3,4,2,4,4,4,4,4,3,4,2,4,3,5,4,3,5,1,4,4,3,5,4,3,5,2,4,4,1,4,2,5,3,3,4,4,4,4,5,5,2,4,4,4,4,4,4
"2167",1,1,5,2,1,2,2,5,4,2,4,4,4,1,4,4,4,4,1,3,2,2,2,5,5,4,1,5,5,4,3,5,2,1,2,4,5,4,1,2,4,4,2,2,4,5,5,4,4,5,3,1,4,1,4,1,2,3,4,1
"2168",1,3,5,1,1,2,5,3,2,4,3,4,4,1,5,1,2,4,4,5,2,5,3,1,2,4,4,2,1,5,2,2,4,1,5,2,5,4,2,4,3,4,3,1,4,1,2,5,1,2,2,5,4,2,4,4,4,2,1,5
"2169",2,1,3,4,2,2,3,1,4,4,2,1,4,4,2,2,2,3,4,4,2,2,2,4,4,2,2,3,4,2,2,2,3,5,4,3,2,4,5,4,2,3,4,3,3,2,2,3,5,3,2,4,3,4,2,3,2,4,4,4
"2170",2,4,1,5,3,1,4,3,3,5,4,4,4,5,3,1,4,4,4,3,1,4,4,3,3,5,4,2,4,3,2,2,3,5,2,2,4,5,4,4,4,3,5,5,3,2,4,2,5,1,1,5,4,4,1,4,4,3,4,3
"2171",1,2,4,4,4,1,4,3,5,5,2,3,3,4,5,1,3,5,4,4,1,3,4,2,5,4,1,2,4,5,1,3,3,5,4,4,2,4,4,5,2,1,3,4,4,2,2,3,5,4,1,3,3,4,5,2,1,2,4,1
"2172",5,5,5,4,5,4,5,3,4,5,5,5,5,1,5,4,5,5,1,5,3,5,3,1,3,2,5,5,1,5,2,5,5,2,5,5,3,5,1,4,5,3,4,1,5,5,5,5,1,2,2,5,5,1,5,5,5,5,3,5
"2173",1,4,5,5,1,3,5,1,5,4,3,3,4,5,2,1,2,5,4,4,2,5,2,2,2,1,4,3,4,2,1,5,5,5,4,2,2,4,5,3,2,1,3,4,4,2,3,5,5,4,2,5,2,4,3,2,4,2,4,1
"2174",3,5,2,5,5,5,3,2,2,5,4,3,5,3,5,3,3,5,4,5,5,3,5,3,5,1,4,3,4,5,1,4,2,5,5,5,3,2,3,5,3,1,3,3,5,5,2,2,5,5,5,3,5,4,3,3,5,3,5,4
"2175",5,5,2,1,5,3,5,2,1,4,5,3,3,3,5,5,5,2,2,5,5,4,3,1,2,5,5,2,4,5,4,5,1,5,5,5,5,4,2,4,5,2,5,3,5,5,5,4,4,2,5,5,4,2,5,5,5,2,1,4
"2176",4,5,1,1,5,4,5,5,4,4,2,3,5,2,2,2,2,2,2,1,5,4,2,4,4,4,2,2,4,4,2,4,1,5,5,4,4,5,2,4,2,2,5,2,1,4,4,2,4,2,2,5,5,5,4,4,2,1,4,4
"2177",5,5,1,1,4,3,5,1,5,3,1,2,4,5,5,3,2,3,2,3,4,1,1,2,2,2,5,2,2,1,1,4,2,5,2,1,2,5,4,4,5,1,3,1,2,2,1,1,1,5,2,3,3,5,3,3,4,1,5,3
"2178",2,5,4,1,3,2,5,2,3,5,2,3,5,4,4,1,4,4,3,5,3,4,3,5,3,3,3,5,1,3,1,4,4,4,5,3,5,5,4,5,4,3,5,1,4,2,4,5,4,4,3,5,5,5,3,3,3,5,1,4
"2179",3,4,4,1,3,5,4,2,1,3,5,2,5,3,2,3,5,4,4,5,4,4,4,2,4,3,5,3,2,4,2,4,3,3,5,1,4,3,3,3,5,4,3,2,3,1,1,3,1,2,2,4,3,4,1,4,4,5,4,2
"2180",4,3,3,2,1,3,5,2,1,3,1,2,3,5,4,1,2,4,5,3,3,2,1,1,2,2,4,3,2,3,3,4,5,4,3,1,2,5,4,4,4,2,3,1,2,3,2,2,2,3,3,5,5,3,2,4,4,2,4,3
"2181",3,4,4,1,5,2,5,4,2,4,4,4,4,4,5,2,2,4,3,5,3,5,2,2,2,3,4,3,1,5,2,4,4,4,5,2,4,4,3,3,4,5,4,2,5,4,2,4,4,5,2,4,5,4,4,3,5,4,2,4
"2182",2,2,5,1,4,3,5,4,3,4,1,3,4,3,4,1,2,4,2,4,3,4,4,4,5,4,3,2,1,4,1,5,4,2,4,4,4,5,4,4,1,1,5,1,4,2,1,5,5,1,2,5,4,4,4,1,3,4,1,3
"2183",5,5,3,1,4,5,5,2,5,4,4,2,5,3,4,4,2,5,1,5,4,1,3,3,2,3,1,1,3,2,1,3,5,1,4,3,3,3,4,4,5,1,4,1,2,3,4,2,1,3,3,4,3,3,2,4,4,3,3,2
"2184",4,2,2,1,1,5,5,2,1,3,2,4,3,3,5,2,4,5,3,5,5,2,4,2,5,3,4,1,1,4,2,4,2,5,4,4,3,3,4,5,4,3,5,1,2,4,2,4,2,4,3,5,2,5,5,4,4,2,2,5
"2185",2,5,2,3,4,4,5,2,4,5,2,2,4,4,4,2,4,3,5,5,3,5,4,4,4,1,1,3,3,5,1,5,3,5,5,2,5,2,4,5,2,2,4,4,5,4,3,4,4,5,3,5,5,4,5,3,2,4,4,4
"2186",4,5,3,3,3,4,5,2,3,4,4,3,5,4,3,4,4,4,3,4,3,3,1,3,3,3,4,3,3,4,2,4,5,5,4,4,4,4,3,4,3,2,5,3,3,3,4,5,4,4,2,5,3,2,3,3,4,2,3,4
"2187",5,3,1,2,5,4,4,4,4,5,2,2,4,1,5,5,4,2,4,5,4,2,2,3,5,5,4,2,3,5,4,4,1,4,5,5,4,2,5,5,5,4,4,1,5,5,4,4,5,5,5,4,2,4,4,3,3,2,1,5
"2188",5,5,5,1,2,5,5,5,1,5,2,5,5,4,5,1,2,5,5,5,5,1,1,1,1,2,5,3,1,2,2,5,1,5,5,1,2,5,1,5,4,1,4,1,5,4,5,5,1,5,5,5,5,1,1,5,5,1,1,5
"2189",4,4,2,4,2,4,4,2,2,5,2,2,5,4,3,2,2,4,4,4,4,2,2,2,4,2,3,2,4,2,2,4,4,5,4,4,2,5,5,3,2,2,5,2,3,2,2,5,4,2,2,4,4,5,3,1,2,2,4,3
"2190",4,4,2,4,4,4,5,4,4,5,2,3,5,5,4,1,4,4,5,4,2,4,4,2,2,1,5,3,4,3,1,4,5,2,4,2,4,5,2,4,4,4,4,4,2,2,2,4,4,4,2,5,4,2,2,4,2,2,5,5
